Timestamp,Mob_Type,X,Y
2026-01-11 18:00:28,Weak,4,6
2026-01-11 18:00:28,Weak,2,8
2026-01-11 18:00:28,Weak,2,9
2026-01-11 18:00:28,Weak,4,1
2026-01-11 18:00:28,Strong,4,2
2026-01-11 18:00:28,Strong,7,6
2026-01-11 18:00:28,Weak,7,10
2026-01-11 18:00:28,Weak,9,1
2026-01-11 18:00:28,Strong,8,10
2026-01-11 18:00:28,Strong,10,2
2026-01-11 18:00:28,Weak,8,2
2026-01-11 18:00:28,Strong,8,9
2026-01-11 18:00:28,Weak,9,8
2026-01-11 18:00:28,Weak,9,9
2026-01-11 18:00:31,Strong,2,6
2026-01-11 18:00:31,Strong,1,0
2026-01-11 18:00:31,Weak,1,6
2026-01-11 18:00:31,Weak,3,8
2026-01-11 18:00:31,Weak,5,1
2026-01-11 18:00:31,Strong,4,3
2026-01-11 18:00:31,Strong,3,0
2026-01-11 18:00:31,Strong,8,1
2026-01-11 18:00:31,Weak,6,10
2026-01-11 18:00:31,Weak,9,2
2026-01-11 18:00:31,Strong,9,10
2026-01-11 18:00:31,Strong,10,3
2026-01-11 18:00:31,Strong,7,9
2026-01-11 18:00:31,Weak,9,7
2026-01-11 18:00:31,Weak,10,9
2026-01-11 18:00:31,Strong,1,1
2026-01-11 18:00:31,Weak,1,7
2026-01-11 18:00:31,Weak,3,6
2026-01-11 18:00:31,Weak,3,7
2026-01-11 18:00:31,Weak,3,3
2026-01-11 18:00:31,Strong,4,8
2026-01-11 18:00:31,Weak,6,1
2026-01-11 18:00:31,Weak,4,6
2026-01-11 18:00:32,Weak,6,9
2026-01-11 18:00:32,Weak,9,1
2026-01-11 18:00:32,Weak,9,6
2026-01-11 18:00:32,Strong,1,6
2026-01-11 18:00:32,Weak,0,9
2026-01-11 18:00:32,Strong,0,1
2026-01-11 18:00:32,Strong,4,9
2026-01-11 18:00:32,Strong,3,1
2026-01-11 18:00:32,Strong,4,1
2026-01-11 18:00:32,Weak,8,8
2026-01-11 18:00:32,Strong,7,1
2026-01-11 18:00:32,Strong,7,7
2026-01-11 18:00:32,Weak,6,10
2026-01-11 18:00:32,Strong,10,4
2026-01-11 18:00:32,Weak,7,2
2026-01-11 18:00:32,Strong,7,10
2026-01-11 18:00:32,Weak,10,6
2026-01-11 18:00:32,Strong,1,1
2026-01-11 18:00:32,Weak,1,8
2026-01-11 18:00:32,Strong,3,4
2026-01-11 18:00:32,Weak,3,5
2026-01-11 18:00:32,Strong,3,8
2026-01-11 18:00:32,Weak,3,9
2026-01-11 18:00:32,Weak,6,0
2026-01-11 18:00:32,Strong,4,4
2026-01-11 18:00:32,Strong,5,1
2026-01-11 18:00:32,Strong,6,1
2026-01-11 18:00:32,Weak,5,6
2026-01-11 18:00:32,Weak,8,7
2026-01-11 18:00:32,Weak,10,1
2026-01-11 18:00:32,Strong,9,9
2026-01-11 18:00:32,Strong,7,9
2026-01-11 18:00:32,Weak,10,8
2026-01-11 18:00:32,Weak,9,10
2026-01-11 18:00:32,Strong,1,5
2026-01-11 18:00:32,Strong,1,2
2026-01-11 18:00:32,Strong,0,0
2026-01-11 18:00:32,Weak,1,9
2026-01-11 18:00:32,Weak,4,8
2026-01-11 18:00:32,Weak,2,7
2026-01-11 18:00:32,Weak,3,2
2026-01-11 18:00:32,Strong,3,7
2026-01-11 18:00:32,Weak,2,9
2026-01-11 18:00:32,Strong,4,3
2026-01-11 18:00:32,Strong,3,9
2026-01-11 18:00:32,Strong,8,2
2026-01-11 18:00:32,Strong,4,7
2026-01-11 18:00:32,Weak,9,7
2026-01-11 18:00:32,Strong,6,7
2026-01-11 18:00:32,Strong,8,9
2026-01-11 18:00:32,Strong,10,3
2026-01-11 18:00:32,Weak,6,2
2026-01-11 18:00:32,Strong,7,8
2026-01-11 18:00:32,Weak,10,5
2026-01-11 18:00:32,Weak,9,8
2026-01-11 18:00:32,Weak,9,9
2026-01-11 18:00:32,Strong,0,5
2026-01-11 18:00:32,Strong,1,1
2026-01-11 18:00:32,Strong,0,1
2026-01-11 18:00:32,Weak,1,8
2026-01-11 18:00:32,Strong,3,3
2026-01-11 18:00:32,Weak,3,4
2026-01-11 18:00:32,Strong,3,6
2026-01-11 18:00:32,Weak,2,8
2026-01-11 18:00:32,Weak,5,0
2026-01-11 18:00:32,Strong,2,9
2026-01-11 18:00:32,Strong,2,1
2026-01-11 18:00:32,Strong,9,2
2026-01-11 18:00:32,Weak,5,7
2026-01-11 18:00:32,Strong,4,6
2026-01-11 18:00:32,Weak,9,6
2026-01-11 18:00:32,Strong,7,7
2026-01-11 18:00:32,Weak,10,0
2026-01-11 18:00:32,Strong,8,10
2026-01-11 18:00:32,Strong,9,3
2026-01-11 18:00:32,Strong,8,8
2026-01-11 18:00:32,Weak,10,4
2026-01-11 18:00:32,Weak,8,9
2026-01-11 18:08:54,Weak,3,6
2026-01-11 18:08:54,Weak,3,4
2026-01-11 18:08:54,Weak,3,9
2026-01-11 18:08:54,Strong,3,2
2026-01-11 18:08:54,Strong,5,0
2026-01-11 18:08:54,Strong,6,1
2026-01-11 18:08:54,Weak,5,6
2026-01-11 18:08:54,Strong,5,7
2026-01-11 18:08:54,Strong,8,2
2026-01-11 18:08:54,Strong,7,6
2026-01-11 18:08:54,Weak,8,10
2026-01-11 18:08:54,Strong,8,7
2026-01-11 18:08:54,Weak,9,2
2026-01-11 18:08:54,Weak,0,9
2026-01-11 18:08:54,Strong,1,1
2026-01-11 18:08:54,Strong,1,5
2026-01-11 18:08:54,Weak,3,5
2026-01-11 18:08:54,Strong,4,7
2026-01-11 18:08:54,Weak,4,2
2026-01-11 18:08:54,Strong,3,3
2026-01-11 18:08:54,Strong,5,1
2026-01-11 18:08:54,Strong,4,4
2026-01-11 18:08:54,Strong,7,1
2026-01-11 18:08:54,Strong,6,7
2026-01-11 18:08:54,Weak,6,10
2026-01-11 18:08:54,Strong,6,6
2026-01-11 18:08:54,Strong,8,8
2026-01-11 18:08:54,Strong,9,7
2026-01-11 18:08:54,Weak,0,10
2026-01-11 18:08:54,Strong,0,1
2026-01-11 18:08:54,Strong,1,1
2026-01-11 18:08:54,Strong,2,5
2026-01-11 18:08:54,Weak,1,7
2026-01-11 18:08:54,Weak,4,5
2026-01-11 18:08:54,Weak,4,6
2026-01-11 18:08:54,Weak,3,8
2026-01-11 18:08:54,Strong,4,8
2026-01-11 18:08:55,Weak,3,2
2026-01-11 18:08:55,Strong,4,1
2026-01-11 18:08:55,Strong,5,7
2026-01-11 18:08:55,Weak,7,10
2026-01-11 18:08:55,Strong,6,7
2026-01-11 18:08:55,Strong,7,8
2026-01-11 18:08:55,Weak,9,3
2026-01-11 18:08:55,Strong,9,8
2026-01-11 18:08:55,Weak,10,7
2026-01-11 18:08:55,Strong,0,0
2026-01-11 18:08:55,Strong,2,1
2026-01-11 18:08:55,Weak,4,7
2026-01-11 18:08:55,Weak,3,7
2026-01-11 18:08:55,Strong,4,9
2026-01-11 18:08:55,Weak,2,9
2026-01-11 18:08:55,Weak,4,2
2026-01-11 18:08:55,Strong,4,3
2026-01-11 18:08:55,Weak,7,9
2026-01-11 18:08:55,Strong,7,2
2026-01-11 18:08:55,Weak,7,10
2026-01-11 18:08:55,Strong,8,8
2026-01-11 18:08:55,Weak,8,3
2026-01-11 18:08:55,Weak,10,8
2026-01-11 18:08:55,Strong,1,6
2026-01-11 18:08:55,Weak,1,10
2026-01-11 18:08:55,Strong,1,1
2026-01-11 18:08:55,Strong,3,5
2026-01-11 18:08:55,Weak,1,8
2026-01-11 18:08:55,Weak,3,8
2026-01-11 18:08:55,Weak,1,9
2026-01-11 18:08:55,Strong,3,3
2026-01-11 18:08:55,Strong,3,1
2026-01-11 18:08:55,Strong,4,3
2026-01-11 18:08:55,Weak,7,8
2026-01-11 18:08:55,Strong,7,7
2026-01-11 18:08:55,Weak,7,9
2026-01-11 18:08:55,Strong,8,9
2026-01-11 18:08:55,Strong,9,2
2026-01-11 18:08:55,Strong,8,8
2026-01-11 18:08:55,Strong,1,5
2026-01-11 18:08:55,Weak,0,10
2026-01-11 18:08:55,Strong,2,1
2026-01-11 18:08:55,Strong,2,5
2026-01-11 18:08:55,Weak,1,7
2026-01-11 18:08:55,Weak,4,6
2026-01-11 18:08:55,Weak,2,8
2026-01-11 18:08:55,Weak,2,9
2026-01-11 18:08:55,Weak,4,1
2026-01-11 18:08:55,Strong,4,2
2026-01-11 18:08:55,Strong,7,6
2026-01-11 18:08:55,Weak,7,10
2026-01-11 18:08:55,Weak,9,1
2026-01-11 18:08:55,Strong,8,10
2026-01-11 18:08:55,Strong,10,2
2026-01-11 18:08:55,Weak,8,2
2026-01-11 18:08:55,Strong,8,9
2026-01-11 18:08:55,Weak,9,8
2026-01-11 18:08:55,Weak,9,9
2026-01-11 18:09:00,Strong,2,6
2026-01-11 18:09:00,Strong,1,0
2026-01-11 18:09:00,Weak,1,6
2026-01-11 18:09:00,Weak,3,8
2026-01-11 18:09:00,Weak,5,1
2026-01-11 18:09:00,Strong,4,3
2026-01-11 18:09:00,Strong,3,0
2026-01-11 18:09:00,Strong,8,1
2026-01-11 18:09:00,Weak,6,10
2026-01-11 18:09:00,Weak,9,2
2026-01-11 18:09:00,Strong,9,10
2026-01-11 18:09:00,Strong,10,3
2026-01-11 18:09:00,Strong,7,9
2026-01-11 18:09:00,Weak,9,7
2026-01-11 18:09:00,Weak,10,9
2026-01-11 18:09:00,Strong,1,1
2026-01-11 18:09:00,Weak,1,7
2026-01-11 18:09:00,Weak,3,6
2026-01-11 18:09:00,Weak,3,7
2026-01-11 18:09:00,Weak,3,3
2026-01-11 18:09:00,Strong,4,8
2026-01-11 18:09:00,Weak,6,1
2026-01-11 18:09:00,Weak,4,6
2026-01-11 18:09:00,Weak,6,9
2026-01-11 18:09:00,Weak,9,1
2026-01-11 18:09:00,Weak,9,6
2026-01-11 18:09:00,Strong,1,6
2026-01-11 18:09:00,Weak,0,9
2026-01-11 18:09:00,Strong,0,1
2026-01-11 18:09:00,Strong,4,9
2026-01-11 18:09:00,Strong,3,1
2026-01-11 18:09:00,Strong,4,1
2026-01-11 18:09:00,Weak,8,8
2026-01-11 18:09:00,Strong,7,1
2026-01-11 18:09:00,Strong,7,7
2026-01-11 18:09:00,Weak,6,10
2026-01-11 18:09:00,Strong,10,4
2026-01-11 18:09:00,Weak,7,2
2026-01-11 18:09:00,Strong,7,10
2026-01-11 18:09:00,Weak,10,6
2026-01-11 18:09:00,Strong,1,1
2026-01-11 18:09:00,Weak,1,8
2026-01-11 18:09:00,Strong,3,4
2026-01-11 18:09:00,Weak,3,5
2026-01-11 18:09:00,Strong,3,8
2026-01-11 18:09:00,Weak,3,9
2026-01-11 18:09:00,Weak,6,0
2026-01-11 18:09:00,Strong,4,4
2026-01-11 18:09:00,Strong,5,1
2026-01-11 18:09:00,Strong,6,1
2026-01-11 18:09:00,Weak,5,6
2026-01-11 18:09:00,Weak,8,7
2026-01-11 18:09:00,Weak,10,1
2026-01-11 18:09:00,Strong,9,9
2026-01-11 18:09:00,Strong,7,9
2026-01-11 18:09:00,Weak,10,8
2026-01-11 18:09:00,Weak,9,10
2026-01-11 18:09:00,Strong,1,5
2026-01-11 18:09:00,Strong,1,2
2026-01-11 18:09:00,Strong,0,0
2026-01-11 18:09:00,Weak,1,9
2026-01-11 18:09:00,Weak,4,8
2026-01-11 18:09:00,Weak,2,7
2026-01-11 18:09:00,Weak,3,2
2026-01-11 18:09:00,Strong,3,7
2026-01-11 18:09:00,Weak,2,9
2026-01-11 18:09:00,Strong,4,3
2026-01-11 18:09:00,Strong,3,9
2026-01-11 18:09:00,Strong,8,2
2026-01-11 18:09:00,Strong,4,7
2026-01-11 18:09:00,Weak,9,7
2026-01-11 18:09:00,Strong,6,7
2026-01-11 18:09:00,Strong,8,9
2026-01-11 18:09:00,Strong,10,3
2026-01-11 18:09:00,Weak,6,2
2026-01-11 18:09:00,Strong,7,8
2026-01-11 18:09:00,Weak,10,5
2026-01-11 18:09:00,Weak,9,8
2026-01-11 18:09:00,Weak,9,9
2026-01-11 18:09:00,Strong,0,5
2026-01-11 18:09:00,Strong,1,1
2026-01-11 18:09:00,Strong,0,1
2026-01-11 18:09:00,Weak,1,8
2026-01-11 18:09:00,Strong,3,3
2026-01-11 18:09:00,Weak,3,4
2026-01-11 18:09:00,Strong,3,6
2026-01-11 18:09:00,Weak,2,8
2026-01-11 18:09:00,Weak,5,0
2026-01-11 18:09:00,Strong,2,9
2026-01-11 18:09:00,Strong,2,1
2026-01-11 18:09:00,Strong,9,2
2026-01-11 18:09:00,Weak,5,7
2026-01-11 18:09:00,Strong,4,6
2026-01-11 18:09:00,Weak,9,6
2026-01-11 18:09:00,Strong,7,7
2026-01-11 18:09:00,Weak,10,0
2026-01-11 18:09:00,Strong,8,10
2026-01-11 18:09:00,Strong,9,3
2026-01-11 18:09:00,Strong,8,8
2026-01-11 18:09:00,Weak,10,4
2026-01-11 18:09:00,Weak,8,9
2026-01-11 18:09:03,Strong,1,0
2026-01-11 18:09:03,Strong,2,4
2026-01-11 18:09:03,Weak,1,7
2026-01-11 18:09:03,Weak,4,4
2026-01-11 18:09:03,Weak,3,1
2026-01-11 18:09:03,Weak,6,0
2026-01-11 18:09:03,Strong,1,9
2026-01-11 18:09:03,Strong,8,2
2026-01-11 18:09:03,Weak,6,7
2026-01-11 18:09:03,Strong,4,5
2026-01-11 18:09:03,Weak,10,6
2026-01-11 18:09:03,Strong,8,7
2026-01-11 18:09:03,Weak,8,1
2026-01-11 18:09:03,Strong,7,10
2026-01-11 18:09:03,Strong,9,4
2026-01-11 18:09:03,Strong,2,5
2026-01-11 18:09:03,Strong,0,0
2026-01-11 18:09:03,Strong,3,4
2026-01-11 18:09:03,Weak,1,8
2026-01-11 18:09:03,Strong,3,2
2026-01-11 18:09:03,Weak,4,7
2026-01-11 18:09:03,Weak,2,6
2026-01-11 18:09:03,Weak,2,7
2026-01-11 18:09:03,Strong,4,2
2026-01-11 18:09:03,Strong,1,10
2026-01-11 18:09:03,Strong,1,1
2026-01-11 18:09:03,Strong,4,1
2026-01-11 18:09:03,Strong,7,2
2026-01-11 18:09:03,Weak,5,7
2026-01-11 18:09:03,Weak,10,5
2026-01-11 18:09:03,Strong,7,7
2026-01-11 18:09:03,Weak,6,9
2026-01-11 18:09:03,Weak,8,0
2026-01-11 18:09:03,Weak,10,1
2026-01-11 18:09:03,Strong,8,10
2026-01-11 18:09:03,Strong,9,3
2026-01-11 18:09:03,Strong,8,7
2026-01-11 18:09:03,Weak,10,8
2026-01-11 18:09:03,Weak,8,8
2026-01-11 18:09:03,Strong,2,4
2026-01-11 18:09:03,Weak,2,8
2026-01-11 18:09:03,Weak,5,4
2026-01-11 18:09:03,Weak,1,6
2026-01-11 18:09:03,Strong,3,5
2026-01-11 18:09:03,Weak,2,6
2026-01-11 18:09:03,Strong,1,0
2026-01-11 18:09:03,Strong,5,1
2026-01-11 18:09:03,Weak,5,6
2026-01-11 18:09:03,Strong,4,4
2026-01-11 18:09:03,Strong,6,7
2026-01-11 18:09:03,Weak,8,1
2026-01-11 18:09:03,Weak,9,1
2026-01-11 18:09:03,Strong,8,9
2026-01-11 18:09:03,Strong,9,2
2026-01-11 18:09:03,Weak,6,1
2026-01-11 18:09:03,Weak,10,3
2026-01-11 18:09:03,Weak,9,8
2026-01-11 18:09:03,Strong,1,5
2026-01-11 18:09:03,Weak,2,9
2026-01-11 18:09:03,Weak,6,4
2026-01-11 18:09:03,Weak,5,7
2026-01-11 18:09:03,Weak,3,0
2026-01-11 18:09:03,Strong,3,4
2026-01-11 18:09:03,Weak,2,7
2026-01-11 18:09:03,Weak,5,0
2026-01-11 18:09:03,Strong,0,10
2026-01-11 18:09:03,Strong,4,5
2026-01-11 18:09:03,Weak,8,2
2026-01-11 18:09:03,Strong,8,10
2026-01-11 18:09:03,Strong,9,3
2026-01-11 18:09:03,Weak,6,0
2026-01-11 18:09:03,Strong,9,7
2026-01-11 18:09:03,Weak,10,7
2026-01-11 18:09:03,Weak,7,4
2026-01-11 18:09:03,Weak,2,6
2026-01-11 18:09:03,Weak,3,1
2026-01-11 18:09:03,Weak,3,7
2026-01-11 18:09:03,Strong,4,3
2026-01-11 18:09:03,Strong,1,1
2026-01-11 18:09:03,Strong,6,1
2026-01-11 18:09:03,Weak,10,4
2026-01-11 18:09:03,Weak,7,9
2026-01-11 18:09:03,Weak,8,3
2026-01-11 18:09:03,Weak,10,1
2026-01-11 18:09:03,Strong,9,10
2026-01-11 18:09:03,Strong,9,4
2026-01-11 18:09:03,Weak,9,3
2026-01-11 18:09:03,Weak,9,9
2026-01-11 18:09:03,Strong,2,5
2026-01-11 18:09:03,Strong,1,0
2026-01-11 18:09:03,Weak,2,8
2026-01-11 18:09:03,Strong,4,2
2026-01-11 18:09:03,Weak,6,4
2026-01-11 18:09:03,Weak,4,7
2026-01-11 18:09:03,Weak,3,0
2026-01-11 18:09:03,Weak,3,6
2026-01-11 18:09:03,Strong,1,2
2026-01-11 18:09:03,Strong,3,1
2026-01-11 18:09:03,Strong,3,5
2026-01-11 18:09:03,Weak,10,5
2026-01-11 18:09:03,Strong,5,7
2026-01-11 18:09:03,Weak,8,9
2026-01-11 18:09:03,Weak,10,0
2026-01-11 18:09:03,Strong,8,4
2026-01-11 18:09:03,Strong,8,7
2026-01-11 18:09:03,Weak,9,4
2026-01-11 18:09:03,Weak,10,8
2026-01-11 18:09:03,Weak,10,9
2026-01-11 18:09:05,Strong,1,5
2026-01-11 18:09:05,Weak,3,8
2026-01-11 18:09:05,Strong,4,1
2026-01-11 18:09:05,Weak,3,7
2026-01-11 18:09:05,Weak,1,6
2026-01-11 18:09:05,Strong,4,4
2026-01-11 18:09:05,Strong,3,3
2026-01-11 18:09:05,Strong,1,10
2026-01-11 18:09:05,Strong,4,5
2026-01-11 18:09:05,Weak,10,4
2026-01-11 18:09:05,Weak,7,9
2026-01-11 18:09:05,Weak,8,2
2026-01-11 18:09:05,Strong,10,10
2026-01-11 18:09:05,Strong,8,3
2026-01-11 18:09:05,Strong,8,8
2026-01-11 18:09:05,Weak,10,7
2026-01-11 18:09:05,Strong,2,5
2026-01-11 18:09:05,Strong,1,1
2026-01-11 18:09:05,Strong,3,4
2026-01-11 18:09:05,Weak,4,8
2026-01-11 18:09:05,Strong,4,2
2026-01-11 18:09:05,Weak,5,4
2026-01-11 18:09:05,Weak,2,7
2026-01-11 18:09:05,Weak,1,7
2026-01-11 18:09:05,Weak,3,5
2026-01-11 18:09:05,Strong,6,2
2026-01-11 18:09:05,Strong,4,6
2026-01-11 18:09:05,Weak,10,5
2026-01-11 18:09:05,Weak,8,9
2026-01-11 18:09:05,Weak,7,2
2026-01-11 18:09:05,Strong,9,10
2026-01-11 18:09:05,Strong,8,2
2026-01-11 18:09:05,Weak,10,10
2026-01-11 18:09:05,Strong,2,4
2026-01-11 18:09:05,Strong,1,0
2026-01-11 18:09:05,Strong,0,0
2026-01-11 18:09:05,Weak,3,8
2026-01-11 18:09:05,Strong,3,2
2026-01-11 18:09:05,Weak,3,7
2026-01-11 18:09:05,Weak,1,8
2026-01-11 18:09:05,Strong,4,5
2026-01-11 18:09:05,Weak,2,5
2026-01-11 18:09:05,Weak,10,4
2026-01-11 18:09:05,Strong,6,7
2026-01-11 18:09:05,Strong,8,10
2026-01-11 18:09:05,Weak,9,7
2026-01-11 18:09:05,Strong,1,5
2026-01-11 18:09:05,Weak,3,6
2026-01-11 18:09:05,Weak,1,9
2026-01-11 18:09:05,Strong,4,4
2026-01-11 18:09:05,Weak,3,5
2026-01-11 18:09:05,Strong,4,3
2026-01-11 18:09:05,Strong,0,10
2026-01-11 18:09:05,Strong,1,1
2026-01-11 18:09:05,Strong,4,1
2026-01-11 18:09:05,Weak,5,7
2026-01-11 18:09:05,Strong,6,6
2026-01-11 18:09:05,Strong,7,8
2026-01-11 18:09:05,Weak,10,7
2026-01-11 18:09:05,Strong,1,6
2026-01-11 18:09:05,Strong,2,5
2026-01-11 18:09:05,Strong,0,1
2026-01-11 18:09:05,Strong,2,4
2026-01-11 18:09:05,Weak,3,7
2026-01-11 18:09:05,Strong,3,1
2026-01-11 18:09:05,Weak,1,10
2026-01-11 18:09:05,Weak,4,5
2026-01-11 18:09:05,Strong,2,1
2026-01-11 18:09:05,Strong,6,7
2026-01-11 18:09:05,Weak,9,9
2026-01-11 18:09:05,Strong,9,10
2026-01-11 18:09:05,Strong,8,1
2026-01-11 18:09:05,Strong,7,7
2026-01-11 18:09:05,Weak,10,8
2026-01-11 18:09:05,Strong,2,6
2026-01-11 18:09:05,Strong,1,5
2026-01-11 18:09:05,Strong,1,1
2026-01-11 18:09:05,Strong,3,2
2026-01-11 18:09:05,Weak,3,5
2026-01-11 18:09:05,Weak,1,9
2026-01-11 18:09:05,Strong,4,2
2026-01-11 18:09:05,Strong,3,1
2026-01-11 18:09:05,Weak,5,8
2026-01-11 18:09:05,Weak,5,7
2026-01-11 18:09:05,Strong,3,6
2026-01-11 18:09:05,Weak,10,9
2026-01-11 18:09:05,Strong,8,10
2026-01-11 18:09:05,Strong,8,2
2026-01-11 18:09:05,Weak,10,7
2026-01-11 18:09:10,Strong,1,6
2026-01-11 18:09:10,Strong,2,5
2026-01-11 18:09:10,Strong,0,0
2026-01-11 18:09:10,Weak,2,7
2026-01-11 18:09:10,Weak,6,4
2026-01-11 18:09:10,Weak,3,4
2026-01-11 18:09:10,Weak,2,9
2026-01-11 18:09:10,Strong,4,3
2026-01-11 18:09:10,Strong,1,10
2026-01-11 18:09:10,Weak,5,6
2026-01-11 18:09:10,Strong,3,7
2026-01-11 18:09:10,Weak,9,9
2026-01-11 18:09:10,Strong,8,3
2026-01-11 18:09:10,Weak,8,4
2026-01-11 18:09:10,Weak,9,7
2026-01-11 18:09:10,Weak,9,10
2026-01-11 18:09:10,Strong,2,6
2026-01-11 18:09:10,Strong,3,5
2026-01-11 18:09:10,Weak,1,9
2026-01-11 18:09:10,Strong,0,1
2026-01-11 18:09:10,Strong,4,2
2026-01-11 18:09:10,Weak,3,9
2026-01-11 18:09:10,Weak,5,1
2026-01-11 18:09:10,Strong,3,2
2026-01-11 18:09:10,Strong,4,7
2026-01-11 18:09:10,Weak,10,3
2026-01-11 18:09:10,Strong,5,7
2026-01-11 18:09:10,Weak,8,2
2026-01-11 18:09:10,Strong,9,3
2026-01-11 18:09:10,Strong,8,7
2026-01-11 18:09:10,Weak,8,5
2026-01-11 18:09:10,Weak,9,6
2026-01-11 18:09:10,Weak,10,10
2026-01-11 18:09:10,Strong,2,5
2026-01-11 18:09:10,Weak,2,9
2026-01-11 18:09:10,Weak,3,7
2026-01-11 18:09:10,Strong,4,1
2026-01-11 18:09:10,Weak,5,4
2026-01-11 18:09:10,Weak,4,9
2026-01-11 18:09:10,Weak,3,1
2026-01-11 18:09:10,Strong,0,10
2026-01-11 18:09:10,Strong,4,2
2026-01-11 18:09:10,Weak,4,8
2026-01-11 18:09:10,Weak,6,6
2026-01-11 18:09:10,Weak,10,2
2026-01-11 18:09:10,Strong,8,1
2026-01-11 18:09:10,Weak,10,9
2026-01-11 18:09:10,Weak,7,2
2026-01-11 18:09:10,Strong,7,10
2026-01-11 18:09:10,Strong,9,4
2026-01-11 18:09:10,Strong,8,8
2026-01-11 18:09:10,Weak,9,7
2026-01-11 18:09:10,Strong,1,5
2026-01-11 18:09:10,Strong,1,2
2026-01-11 18:09:10,Weak,6,4
2026-01-11 18:09:10,Strong,1,1
2026-01-11 18:09:10,Weak,5,8
2026-01-11 18:09:10,Weak,5,6
2026-01-11 18:09:10,Weak,10,1
2026-01-11 18:09:10,Strong,7,1
2026-01-11 18:09:10,Strong,6,7
2026-01-11 18:09:10,Weak,8,2
2026-01-11 18:09:10,Strong,10,4
2026-01-11 18:09:10,Strong,9,8
2026-01-11 18:09:10,Weak,10,7
2026-01-11 18:09:10,Strong,2,5
2026-01-11 18:09:10,Weak,1,9
2026-01-11 18:09:10,Strong,0,0
2026-01-11 18:09:10,Weak,5,4
2026-01-11 18:09:10,Weak,4,8
2026-01-11 18:09:10,Weak,5,0
2026-01-11 18:09:10,Strong,1,0
2026-01-11 18:09:10,Strong,5,1
2026-01-11 18:09:10,Strong,5,7
2026-01-11 18:09:10,Weak,9,1
2026-01-11 18:09:10,Strong,6,6
2026-01-11 18:09:10,Weak,7,2
2026-01-11 18:09:10,Strong,8,10
2026-01-11 18:09:10,Strong,10,5
2026-01-11 18:09:10,Strong,10,8
2026-01-11 18:09:11,Weak,8,6
2026-01-11 18:09:11,Weak,9,7
2026-01-11 18:09:11,Weak,9,10
2026-01-11 18:09:11,Weak,2,9
2026-01-11 18:09:11,Weak,3,8
2026-01-11 18:09:11,Weak,3,2
2026-01-11 18:09:11,Strong,0,9
2026-01-11 18:09:11,Weak,4,6
2026-01-11 18:09:11,Strong,7,6
2026-01-11 18:09:11,Weak,9,9
2026-01-11 18:09:11,Weak,10,1
2026-01-11 18:09:11,Strong,10,4
2026-01-11 18:09:11,Strong,9,8
2026-01-11 18:09:11,Weak,9,6
2026-01-11 18:09:11,Weak,10,7
2026-01-11 18:09:13,Weak,3,9
2026-01-11 18:09:13,Weak,3,6
2026-01-11 18:09:13,Strong,5,6
2026-01-11 18:09:13,Strong,7,7
2026-01-11 18:09:13,Weak,8,9
2026-01-11 18:09:13,Weak,10,2
2026-01-11 18:09:13,Strong,10,3
2026-01-11 18:09:13,Strong,10,8
2026-01-11 18:09:13,Weak,8,6
2026-01-11 18:09:13,Strong,1,5
2026-01-11 18:09:13,Strong,2,5
2026-01-11 18:09:13,Strong,0,1
2026-01-11 18:09:13,Strong,1,1
2026-01-11 18:09:13,Strong,3,1
2026-01-11 18:09:13,Weak,6,4
2026-01-11 18:09:13,Weak,3,3
2026-01-11 18:09:13,Strong,5,4
2026-01-11 18:09:13,Weak,4,6
2026-01-11 18:09:13,Weak,2,6
2026-01-11 18:09:13,Strong,8,1
2026-01-11 18:09:13,Strong,7,6
2026-01-11 18:09:13,Weak,7,9
2026-01-11 18:09:13,Weak,7,1
2026-01-11 18:09:13,Strong,10,4
2026-01-11 18:09:13,Weak,6,1
2026-01-11 18:09:13,Strong,9,8
2026-01-11 18:09:13,Weak,9,7
2026-01-11 18:09:13,Strong,2,1
2026-01-11 18:09:13,Weak,6,5
2026-01-11 18:09:13,Weak,3,5
2026-01-11 18:09:13,Weak,4,5
2026-01-11 18:09:13,Weak,2,7
2026-01-11 18:09:13,Strong,5,7
2026-01-11 18:09:13,Weak,7,8
2026-01-11 18:09:13,Weak,10,3
2026-01-11 18:09:13,Strong,10,5
2026-01-11 18:09:13,Strong,10,8
2026-01-11 18:09:13,Weak,8,5
2026-01-11 18:09:13,Weak,9,8
2026-01-11 18:09:13,Strong,2,6
2026-01-11 18:09:13,Strong,0,0
2026-01-11 18:09:13,Strong,3,4
2026-01-11 18:09:13,Weak,3,7
2026-01-11 18:09:13,Weak,6,6
2026-01-11 18:09:13,Weak,4,7
2026-01-11 18:09:13,Weak,3,2
2026-01-11 18:09:13,Strong,4,4
2026-01-11 18:09:13,Strong,1,9
2026-01-11 18:09:13,Strong,7,2
2026-01-11 18:09:13,Weak,1,7
2026-01-11 18:09:13,Strong,6,7
2026-01-11 18:09:13,Weak,9,2
2026-01-11 18:09:13,Strong,8,2
2026-01-11 18:09:13,Strong,7,7
2026-01-11 18:09:13,Weak,7,9
2026-01-11 18:09:13,Weak,6,2
2026-01-11 18:09:13,Strong,10,9
2026-01-11 18:09:13,Weak,8,4
2026-01-11 18:09:13,Weak,9,7
2026-01-11 18:09:13,Strong,2,5
2026-01-11 18:09:13,Strong,3,6
2026-01-11 18:09:13,Strong,0,1
